1786,629,2744,629,2744,718,1786,718,AEON CO. (M) BHD (126926-H)
1742,724,2785,724,2785,808,1742,808,3RD FLR, AEON TAMAN MALURI SC
1817,822,2668,822,2668,909,1817,909,JLN JEJAKA, TAMAN MALURI
1786,923,2713,923,2713,1011,1786,1011,CHERAS, 55100 KUALA LUMPUR
1894,1017,2639,1017,2639,1109,1894,1109,GST ID : 002017394688
2036,1125,2539,1125,2539,1204,2036,1204,SHOPPING HOURS
1783,1228,2759,1228,2759,1309,1783,1309,SUN-THU:1000 HRS - 2230 HRS
1790,1320,2759,1320,2759,1401,1790,1401,FRI-SAT:1000 HRS - 2300 HRS
1472,1423,2441,1423,2441,1501,1472,1501,VALUED CUSTOMER: 1250065685
1590,1631,2108,1631,2108,1698,1590,1698,1X 000002007038
1692,1722,2182,1722,2182,1799,1692,1799,I/BERG LETTUCE
1586,1819,2113,1819,2113,1900,1586,1900,1X 000006246570
1683,1920,2045,1920,2045,1997,1683,1997,DRIED FIGS
1582,2021,2116,2021,2116,2098,1582,2098,1X 000000812627
1681,2120,2116,2120,2116,2197,1681,2197,US RED GLOBE
1586,2221,2122,2221,2122,2296,1586,2296,1X 000005550036
1685,2320,2217,2320,2217,2395,1685,2395,LE ORGANIC SOYB
1582,2421,2116,2421,2116,2496,1582,2496,1X 000005550036
1681,2518,2213,2518,2213,2595,1681,2595,LE ORGANIC SOYB
1582,2615,2122,2615,2122,2690,1582,2690,1X 000000802185
1683,2711,2184,2711,2184,2790,1683,2790,HOLLAND POTATO
1582,2812,2109,2812,2109,2891,1582,2891,1X 000000342827
1683,2906,2215,2906,2215,2981,1683,2981,CF TWIN PACK RA
1584,3010,2116,3010,2116,3085,1584,3085,1X 000005711055
1683,3106,1940,3106,1940,3187,1683,3187,TOPVALU
1575,3212,2120,3212,2120,3289,1575,3289,1X 000005711079
1685,3306,2186,3306,2186,3381,1685,3381,TOPVALU TOILET
2663,1612,2892,1612,2892,1701,2663,1701,3.20SR
2641,1812,2891,1812,2891,1889,2641,1889,17.92SR
2641,2001,2892,2001,2892,2101,2641,2101,10.30SR
2669,2214,2889,2214,2889,2286,2669,2286,6.50SR
2667,2414,2891,2414,2891,2489,2667,2489,6.50SR
2665,2603,2889,2603,2889,2680,2665,2680,0.60SR
2634,2799,2889,2799,2889,2876,2634,2876,16.50SR
2666,2999,2884,2999,2884,3073,2666,3073,8.96SR
2666,3199,2888,3199,2888,3279,2666,3279,8.96SR
1468,3504,1786,3504,1786,3582,1468,3582,SUB-TOTAL
1476,3595,2186,3595,2186,3687,1476,3687,TOTAL SALES INCL GST
1470,3698,1892,3698,1892,3787,1470,3787,ROUNDING ADJ
1476,3787,2316,3787,2316,3879,1476,3879,TOTAL AFTER ADJ INCL GST
1467,3897,1621,3897,1621,3978,1467,3978,VISA
1474,3994,2354,3994,2354,4078,1474,4078,ACC NO.: 403149******8937
1468,4099,1904,4099,1904,4175,1468,4175,ITEM COUNT 9
1616,4194,2707,4194,2707,4271,1616,4271,INVOICE NO: 2018060310100050214
2097,4098,2463,4098,2463,4179,2097,4179,CHANGE AMT
2733,4083,2885,4083,2885,4164,2733,4164,0.00
2702,3491,2883,3491,2883,3569,2702,3569,79.44
2700,3587,2885,3587,2885,3665,2700,3665,79.44
2726,3691,2889,3691,2889,3765,2726,3765,0.01
2704,3794,2884,3794,2884,3866,2704,3866,79.45
2703,3887,2899,3887,2899,3972,2703,3972,79.45
1465,4297,1863,4297,1863,4376,1465,4376,GST SUMMARY
1465,4390,1726,4390,1726,4475,1465,4475,SR @ 0%
1472,4486,1646,4486,1646,4571,1472,4571,TOTAL
1465,4586,2049,4586,2049,4667,1465,4667,03/06/2018 16:49
1479,4682,2189,4682,2189,4767,1479,4767,0301655 PJ NORAZILAH
2168,4294,2386,4294,2386,4364,2168,4364,AMOUNT
2206,4387,2391,4387,2391,4470,2206,4470,79.44
2203,4484,2392,4484,2392,4565,2203,4565,79.44
2777,4283,2892,4283,2892,4361,2777,4361,TAX
2735,4389,2884,4389,2884,4464,2735,4464,0.00
2739,4489,2887,4489,2887,4559,2739,4559,0.00
2326,4586,2888,4586,2888,4660,2326,4660,1010 005 0050214
1794,4874,2619,4874,2619,4970,1794,4970,REGULAR STAMP(S) : 2
1823,4987,2605,4987,2605,5066,1823,5066,BONUS STAMP(S) : 0
1808,5079,2603,5079,2603,5166,1808,5166,TOTAL STAMP(S) : 2
1453,5272,2903,5272,2903,5361,1453,5361,AEON STAMPS LOYALTY PROGRAM "PRODUCT(S)"
1601,5374,2781,5374,2781,5466,1601,5466,SOLD ARE NEITHER EXCHANGEABLE NOR
1986,5470,2371,5470,2371,5555,1986,5555,REFUNDABLE
1842,5662,2430,5662,2430,5751,1842,5751,AEON PERMAS JAYA
1784,5771,2632,5771,2632,5854,1784,5854,TEL 1-300-80-AEON (2366)
1720,5870,2715,5870,2715,5951,1720,5951,THANK YOU FOR YOUR PATRONAGE
1849,5962,2463,5962,2463,6047,1849,6047,PLEASE COME AGAIN
