116,196,582,196,582,224,116,224,FIVE STAR CASH & CARRY
253,236,412,236,412,266,253,266,(1365663-P)
117,278,562,278,562,307,117,307,G.23 & G.22, PLAZA SERI SETIA,
53,315,624,315,624,344,53,344,NO.1 JALAN SS 9/1, 47300 PJ, SELANGOR.
87,356,432,356,432,382,87,382,TEL/FAX : 603-7877 9712
493,352,594,352,594,380,493,380,(POS 3)
162,395,503,395,503,426,162,426,(GST NO.: 000610435072)
177,473,504,473,504,499,177,499,TAX INVOICE
40,514,354,514,354,546,40,546,RECEIPT NO.[00519738]
430,513,641,513,641,540,430,540,05/01/17 10:55
41,555,234,555,234,582,41,582,9 339300051
310,560,325,560,325,579,310,579,X
417,555,430,555,430,581,417,581,2
538,553,640,553,640,578,538,578,90.00 S
44,596,402,596,402,625,44,625,[AKS]APPALAM 3KG @ 45.00
39,674,282,674,282,701,39,701,QUANTITY OUT : 2
131,754,430,754,430,779,131,779,NET TOTAL :
492,751,638,751,638,777,492,777,90.00
280,794,427,794,427,820,280,820,CASH :
462,789,637,789,637,816,462,816,100.00
222,833,428,833,428,860,222,860,CHANGE :
496,831,639,831,639,858,496,858,10.00
42,912,203,912,203,945,42,945,GST SUMMARY
250,914,397,914,397,943,250,943,AMOUNT(RM)
492,910,592,910,592,939,492,939,TAX(RM)
70,952,161,952,161,979,70,979,S = 6%
326,951,399,951,399,977,326,977,84.90
534,951,594,951,594,975,534,975,5.10
71,992,162,992,162,1018,71,1018,Z = 0%
341,991,401,991,401,1017,341,1017,0.00
537,992,592,992,592,1015,537,1015,0.00
86,1030,550,1030,550,1057,86,1057,THANK YOU AND DO VISIT US AGAIN
42,1108,266,1108,266,1137,42,1137,CASHIER [M.SAMY
324,1110,337,1110,337,1144,324,1144,]
444,1107,641,1107,641,1136,444,1136,MACHINE [003]
