114,54,326,54,326,92,114,92,TAN CHAY YEE
60,119,300,119,300,136,60,136,OJC MARKETING SDN BHD
100,139,267,139,267,162,100,162,ROC NO: 538358-H
83,163,277,163,277,183,83,183,NO 2 & 4, JALAN BAYU 4,
101,184,269,184,269,204,101,204,BANDAR SERI ALAM,
97,208,268,208,268,224,97,224,81750 MASAI, JOHOR
48,227,314,227,314,249,48,249,TEL:07-388 2218 FAX:07-388 8218
87,251,274,251,274,269,87,269,EMAIL: NG@OJCGROUP.COM
143,292,229,292,229,310,143,310,CASH BILL
26,323,104,323,104,344,26,344,INVOICE NO
124,325,240,325,240,343,124,343,: PEGIV-1030531
26,346,69,346,69,364,26,364,DATE
128,345,317,345,317,363,128,363,02/01/2019 2:47:14 PM
21,368,84,368,84,386,21,386,CASHIER
118,368,218,368,218,384,118,384,: RHYS TAN
24,389,184,389,184,410,24,410,SALES PERSON : FATIN
26,427,109,427,109,449,26,449,DESCRIPTION
151,430,180,430,180,450,151,450,QTY
207,428,247,428,247,448,207,448,PRICE
260,428,320,428,320,448,260,448,AMOUNT
21,448,97,448,97,469,21,469,000000111
165,450,181,450,181,466,165,466,1
191,450,245,450,245,468,191,468,170.00
263,450,316,450,316,470,263,470,170.00
22,469,121,469,121,487,22,487,KINGS SAFETY
168,474,208,474,208,489,168,489,P004
21,488,136,488,136,506,21,506,SHOES KWD 805
22,520,223,520,223,538,22,538,QTY: 1 TOTAL ITEM DISCOUNT:
279,518,320,518,320,538,279,538,0.00
119,540,221,540,221,559,119,559,TOTAL AMOUNT:
265,539,317,539,317,559,265,559,170.00
135,559,220,559,220,580,135,580,ROUND AMT:
276,561,321,561,321,579,276,579,0.00
152,585,222,585,222,609,152,609,TOTAL:
250,584,318,584,318,606,250,606,170.00
126,612,207,612,207,633,126,633,VISA CARD
261,613,318,613,318,633,261,633,170.00
76,638,201,638,201,653,76,653,XXXXXXXXXXXX4318
70,658,200,658,200,674,70,674,APPROVAL CODE: 123
28,728,333,728,333,749,28,749,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE
42,747,323,747,323,769,42,769,****THANK YOU, PLEASE COME AGAIN.****
