223,186,618,186,618,300,223,300,B.I.G.
177,338,643,338,643,385,177,385,BEN'S INDEPENDENT GROCER
103,459,699,459,699,487,103,487,BENS INDEPENDENT GROCER SDN. BHD
317,493,483,493,483,526,317,526,(913144-A)
269,529,530,529,530,560,269,560,LOT 6, JALAN BATAI,
168,563,635,563,635,594,168,594,PLAZA BATAI, DAMANSARA HEIGHTS
244,599,561,599,561,626,244,626,50490, KUALA LUMPUR
138,633,664,633,664,662,138,662,T: 03-2093 7358 | F: 03-2093 7359
177,668,625,668,625,699,177,699,(GST REG NO 000243941376)
55,730,525,730,525,756,55,756,TAX INVOICE : BAT01201803080169
625,731,744,731,744,756,625,756,08/03/18
57,774,304,774,304,798,57,798,CASHIER : SHAROL N
627,773,743,773,743,795,627,795,18:20:41
58,839,293,839,293,864,58,864,DOLE PINEAPPLE PCS
72,870,282,870,282,894,72,894,8809069300708
487,867,578,867,578,891,487,891,7.90*3
633,868,742,868,742,892,633,892,23.70 Z
58,932,539,932,539,957,58,957,FARMHOUSE FRESH MILK TWIN PACK 2X1L
71,962,285,962,285,987,71,987,9556040440548
475,962,577,962,577,986,475,986,19.90*1
635,962,743,962,743,986,635,986,19.90 S
58,1026,268,1026,268,1050,58,1050,FRESH CUT HONE
314,1024,549,1024,549,1052,314,1052,KFRUIT PEELED 400G
74,1057,230,1057,230,1078,74,1078,1430018201
488,1056,577,1056,577,1080,488,1080,8.90*3
635,1057,741,1057,741,1078,635,1078,26.70 Z
58,1120,553,1120,553,1148,58,1148,NESTLE BLISS YOG DRINK STRAWBERRY 700G
70,1151,281,1151,281,1175,70,1175,9556001030290
489,1151,578,1151,578,1174,489,1174,5.80*1
649,1150,742,1150,742,1173,649,1173,5.80 S
54,1214,393,1214,393,1241,54,1241,VITAGEN ASSORTED 5X125ML
69,1245,283,1245,283,1268,69,1268,9557305000118
488,1243,578,1243,578,1267,488,1267,4.90*1
649,1244,742,1244,742,1268,649,1268,4.90 S
54,1324,149,1324,149,1348,54,1348,ITEM 5
286,1319,558,1319,558,1346,286,1346,TOTAL WITH GST @ 6%
668,1322,743,1322,743,1344,668,1344,81.00
57,1365,100,1365,100,1393,57,1393,QTY
132,1366,150,1366,150,1389,132,1389,9
442,1366,562,1366,562,1395,442,1395,ROUNDING
683,1364,742,1364,742,1386,683,1386,0.00
55,1410,215,1410,215,1437,55,1437,TOTAL SAVING
255,1410,313,1410,313,1431,255,1431,0.00
496,1408,561,1408,561,1430,496,1430,TOTAL
668,1410,742,1410,742,1431,668,1431,81.00
474,1450,566,1450,566,1471,474,1471,TENDER
153,1497,564,1497,564,1524,153,1524,PMPC (DEBIT) 0012 APP: 578149
670,1496,744,1496,744,1519,670,1519,81.00
468,1543,561,1543,561,1570,468,1570,CHANGE
684,1540,745,1540,745,1564,684,1564,0.00
59,1590,225,1590,225,1617,59,1617,GST ANALYSIS
292,1591,370,1591,370,1612,292,1612,GOODS
408,1588,565,1588,565,1613,408,1613,TAX AMOUNT
88,1634,185,1634,185,1656,88,1656,S = 6%
295,1635,369,1635,369,1656,295,1656,28.86
507,1634,561,1634,561,1655,507,1655,1.74
86,1679,185,1679,185,1703,86,1703,Z = 0%
298,1680,369,1680,369,1703,298,1703,50.40
504,1681,561,1681,561,1702,504,1702,0.00
326,1747,489,1747,489,1769,326,1769,BIG.COM.MY
199,1777,615,1777,615,1804,199,1804,FACEBOOK.COM/THEBIGGROUP
146,1836,667,1836,667,1863,146,1863,EXCHANGE & REFUND MAY BE ALLOWED
110,1868,702,1868,702,1892,110,1892,WITHIN 3 DAYS WITH ORIGINAL TAX INVOICE
185,1898,625,1898,625,1923,185,1923,THANK YOU, PLEASE COME AGAIN
307,2012,518,2012,518,2028,307,2028,BAT01201803080169
