235,151,470,151,470,182,235,182,GOLDEN KEY MAKER
251,188,442,188,442,222,251,222,(000760274-K)
196,221,501,221,501,256,196,256,NO 5, JALAN KENARI 2,
211,259,500,259,500,296,211,296,BANDAR PUCHONG JAYA,
183,298,518,298,518,333,183,333,47100 PUCHONG, SELANGOR
244,335,483,335,483,371,244,371,TEL: 03-58919941
239,371,481,371,481,405,239,405,FAX: 03-58919941
129,406,594,406,594,448,129,448,E-MAIL: GOLDENKEYMAKER@GMAIL.COM
125,448,587,448,587,487,125,487,WEBSITE: WWW.GOLDENKEYMAKER.COM
72,532,209,532,209,563,72,563,S/P : ONN
334,520,612,520,612,554,334,554,INV NO : CS-0014464
72,563,419,563,419,600,72,600,11-APR-2018 03:12:06 PM
313,637,412,637,412,668,313,668,INVOICE
80,716,260,716,260,753,80,753,NO.DESC/CODE
279,715,335,715,335,746,279,746,QTY
369,708,444,708,444,740,369,740,PRICE
450,709,537,709,537,741,450,741,DISC%
568,706,658,706,658,734,568,734,AMOUNT
88,796,101,796,101,825,88,825,1
130,788,346,788,346,824,130,824,NORMAL KEY LONG
86,833,164,833,164,864,86,864,33101
315,827,335,827,335,857,315,857,2
387,824,452,824,452,855,387,855,5.00
468,819,540,819,540,850,468,850,0.00
592,818,664,818,664,848,592,848,10.00
86,944,284,944,284,975,86,975,TOTAL QTY : 2
354,933,521,933,521,967,354,967,SUB-TOTAL :
595,927,666,927,666,958,595,958,10.00
374,975,523,975,523,1004,374,1004,DISCOUNT :
607,964,668,964,668,997,607,997,0.00
365,1006,522,1006,522,1041,365,1041,NET TOTAL :
594,1005,669,1005,669,1032,594,1032,10.00
298,1046,527,1046,527,1080,298,1080,CASH RECEIVED :
597,1041,670,1041,670,1071,597,1071,10.00
408,1084,531,1084,531,1121,408,1121,CHANGE :
605,1076,670,1076,670,1109,605,1109,0.00
96,1151,684,1151,684,1201,96,1201,GOODS SOLD ARE NOT RETURNABLE/REFUNDABLE
