1779,275,2357,275,2357,352,1779,352,AEON CO. (M) BHD
2392,270,2735,270,2735,356,2392,356,(126926-H)
1749,371,2771,371,2771,450,1749,450,3RD FLR, AEON TAMAN MALURI SC
1821,477,2673,477,2673,547,1821,547,JLN JEJAKA, TAMAN MALURI
1784,571,2709,571,2709,650,1784,650,CHERAS, 55100 KUALA LUMPUR
1884,671,2673,671,2673,748,1884,748,GST ID : 002017394688
2028,767,2527,767,2527,842,2028,842,SHOPPING HOURS
1784,866,2740,866,2740,941,1784,941,SUN-THU:1000 HRS - 2230 HRS
1782,964,2740,964,2740,1043,1782,1043,FRI-SAT:1000 HRS - 2300 HRS
1578,1160,1650,1160,1650,1242,1578,1242,1X
1578,1363,1650,1363,1650,1448,1578,1448,1X
1578,1658,1650,1658,1650,1745,1578,1745,1X
1571,1866,1646,1866,1646,1938,1571,1938,1X
1571,2052,1643,2052,1643,2139,1571,2139,1X
1568,2255,1645,2255,1645,2330,1568,2330,1X
1573,2547,1641,2547,1641,2624,1573,2624,1X
1568,2745,1640,2745,1640,2825,1568,2825,1X
1568,2943,1640,2943,1640,3025,1568,3025,1X
1561,3141,1638,3141,1638,3221,1561,3221,1X
1566,3340,1638,3340,1638,3417,1566,3417,1X
1566,3533,1634,3533,1634,3610,1566,3610,1X
1559,3731,1631,3731,1631,3813,1559,3813,1X
1561,3929,1636,3929,1636,4014,1561,4014,1X
1556,4125,1628,4125,1628,4202,1556,4202,1X
1675,1160,2110,1160,2110,1240,1675,1240,000000135412
1672,1363,2100,1363,2100,1440,1672,1440,000001038556
1677,1658,2100,1658,2100,1728,1677,1728,000007670558
1672,1861,2107,1861,2107,1931,1672,1931,000008294692
1667,2049,2092,2049,2092,2131,1667,2131,000007773877
1672,2250,2097,2250,2097,2325,1672,2325,000008626349
1665,2549,2095,2549,2095,2621,1665,2621,000002003191
1667,2748,2102,2748,2102,2825,1667,2825,000004291008
1665,2943,2100,2943,2100,3020,1665,3020,000005073689
1665,3141,2090,3141,2090,3213,1665,3213,000000388658
1660,3342,2095,3342,2095,3412,1660,3412,000000389273
1660,3535,2088,3535,2088,3607,1660,3607,000000381000
1660,3736,2080,3736,2080,3806,1660,3806,000000812627
1655,3927,2083,3927,2083,4007,1655,4007,000000380980
1650,4127,2078,4127,2078,4207,1650,4207,000007857430
1672,1264,2143,1264,2143,1339,1672,1339,SUSHI SET-PTC
1675,1460,2141,1460,2141,1540,1675,1540,CHEK HUP 2IN1
1672,1556,2276,1556,2276,1638,1672,1638,ITEM PROMO @12.99
1672,1750,2163,1750,2163,1827,1672,1827,LUCOZADE SPORT
1665,1948,2165,1948,2165,2023,1665,2023,JAPAN SUN FUJI
1670,2156,2173,2156,2173,2228,1670,2228,CHILE ANGELENO
1667,2349,2158,2349,2158,2429,1667,2429,AUS SEEKA KIWI
1665,2448,2243,2448,2243,2520,1665,2520,ITEM PROMO @9.49
1663,2651,1996,2651,1996,2726,1663,2726,BLUEBERRY
1663,2842,2202,2842,2202,2922,1663,2922,T. CHERRY HONEY
1665,3035,2066,3035,2066,3120,1665,3120,TOMATO PLUM
1658,3241,2199,3241,2199,3323,1658,3323,CUT FRUITS 1.99
1660,3444,2020,3444,2020,3516,1660,3516,GUAVA KING
1660,3630,2206,3630,2206,3712,1660,3712,CAVANDISH BANAN
1658,3830,2083,3830,2083,3907,1658,3907,US RED GLOBE
1653,4028,1875,4028,1875,4103,1653,4103,PAPAYA
