380,241,616,241,616,266,380,266,PERNIAGAAN ZHENG HUI
459,267,546,267,546,282,459,282,JM0326955-V
416,286,586,286,586,301,416,301,NO.59 JALAN PERMAS 9/5
404,304,602,304,602,320,404,320,BANDAR BARU PERMAS JAYA
427,319,579,319,579,338,427,338,81750 JOHOR BAHRU
386,337,639,337,639,353,386,353,TEL:07-386 7524 FAX:07-386 3793
436,361,591,361,591,376,436,376,GST NO: 000800689824
422,389,603,389,603,405,422,405,SIMPLIFIED TAX INVOICE
332,417,588,417,588,431,332,431,GOGIANT ENGINEERING (M) SDN BHD
332,440,484,440,484,457,332,457,RECEIPT#: CS00082258
331,462,416,462,416,475,331,475,SALESPERSON:
557,466,661,466,661,481,557,481,DATE:09/02/2018
334,480,430,480,430,497,334,497,CASHIER: USER
556,484,645,484,645,503,556,503,TIME:08:32:00
332,529,361,529,361,546,332,546,ITEM
512,528,542,528,542,546,512,546,QTY
558,513,596,513,596,529,558,529,(RM)
561,532,595,532,595,546,561,546,RSP
635,509,671,509,671,533,635,533,(RM)
608,527,674,527,674,545,608,545,AMOUNT
329,549,370,549,370,565,329,565,6783
516,549,535,549,535,566,516,566,5
568,549,594,549,594,564,568,564,3.50
634,549,668,549,668,563,634,563,17.50
334,567,452,567,452,582,334,582,SR CERAMIC CAP
333,590,364,590,364,604,333,604,2954
520,590,535,590,535,603,520,603,30
564,588,596,588,596,608,564,608,3.80
628,590,668,590,668,603,628,603,114.00
333,609,549,609,549,623,333,623,SR:S/STEEL 1/2" STREET ELBOW
335,631,362,631,362,645,335,645,1760
523,632,532,632,532,644,523,644,1
563,630,599,630,599,646,563,646,55.00
633,627,671,627,671,649,633,649,55.00
327,651,668,651,668,668,327,668,SR: 2.4MM STARWELD RED HEAD TUNGSTEN ROD
331,672,364,672,364,687,331,687,3496
520,674,532,674,532,688,520,688,3
564,672,598,672,598,686,564,686,33.00
632,673,667,673,667,685,632,685,99.00
332,691,622,691,622,708,332,708,SR: ESICUT 4" CUTTING DISC (1BOX)-50PCS
328,713,362,713,362,728,328,728,2460
514,711,537,711,537,729,514,729,2
562,714,595,714,595,729,562,729,43.00
631,716,669,716,669,728,631,728,86.00
332,733,544,733,544,746,332,746,SR: WELDRO PICKLING GEL 1KG
327,753,370,753,370,767,327,767,9428
515,753,542,753,542,768,515,768,4
563,756,595,756,595,768,563,768,10.00
632,756,666,756,666,770,632,770,40.00
329,774,598,774,598,791,329,791,SR: 13.5" WELDING GLOVE - GREEN (GS)
363,793,426,793,426,809,363,809,TOT QTY:
444,795,474,795,474,809,444,809,45
622,796,669,796,669,811,622,811,411.50
378,827,580,827,580,843,378,843,(EXCLUDED GST) SUB TOTAL (RM) :
619,829,660,829,660,843,619,843,411.50
479,851,582,851,582,867,479,867,DISCOUNT(RM) :
632,850,660,850,660,866,632,866,0.00
470,875,579,875,579,893,470,893,TOTAL GST(RM) :
625,875,659,875,659,892,625,892,24.69
447,901,581,901,581,919,447,919,ROUNDING(RM) :
625,902,659,902,659,919,625,919,0.01
482,925,583,925,583,943,482,943,TOTAL(RM) :
606,926,658,926,658,942,606,942,436.20
516,948,581,948,581,967,516,967,CASH :
602,947,661,947,661,969,602,969,436.20
461,973,582,973,582,991,461,991,CHANGE(RM) :
625,974,658,974,658,987,625,987,0.00
326,1025,461,1025,461,1042,326,1042,GST SUMMARY
338,1057,401,1057,401,1073,338,1073,TAX CODE
452,1053,473,1053,473,1072,452,1072,%
520,1060,576,1060,576,1074,520,1074,AMOUNT
626,1055,656,1055,656,1071,626,1071,GST
337,1077,360,1077,360,1091,337,1091,SR
458,1077,476,1077,476,1091,458,1091,6
532,1074,579,1074,579,1095,532,1095,411.50
618,1075,657,1075,657,1091,618,1091,24.69
425,1100,469,1100,469,1117,425,1117,TOTAL:
525,1102,581,1102,581,1121,525,1121,411.50
613,1100,660,1100,660,1117,613,1117,24.69
362,1136,622,1136,622,1155,362,1155,GOODS SOLD ARE NOT RETURNABLE
450,1160,531,1160,531,1175,450,1175,THANK YOU.
