408,777,1090,777,1090,837,408,837,SWC ENTERPRISE SDN BHD
629,834,870,834,870,880,629,880,(1125830-V)
430,899,1057,899,1057,956,430,956,8 & 10, JALAN IJOK PERMAI 1,
474,949,1013,949,1013,1006,474,1006,PUSAT NIAGA IJOK PERMAI,
506,997,977,997,977,1050,506,1050,48000 IJOK, SELANGOR.
656,1065,901,1065,901,1106,656,1106,TAX INVOICE
443,1108,1047,1108,1047,1164,443,1164,(GST ID NO. : 002017808384)
369,1170,598,1170,598,1210,369,1210,02/01/2018
838,1182,1114,1182,1114,1222,838,1222,CASHIER: 123
367,1225,547,1225,547,1259,367,1259,10:46:55
814,1235,1115,1235,1115,1278,814,1278,NO:0100036262
364,1299,586,1299,586,1342,364,1342,ITEM/DESC.
675,1308,748,1308,748,1351,675,1351,QTY
808,1310,929,1310,929,1348,808,1348,PRICE
1011,1316,1102,1316,1102,1354,1011,1354,AMT.
364,1361,702,1361,702,1415,364,1415,5X8 500G (1X60)
365,1423,549,1423,549,1461,365,1461,5X8 500G
729,1436,749,1436,749,1467,729,1467,1
835,1433,928,1433,928,1471,835,1471,4.20
1015,1437,1111,1437,1111,1475,1015,1475,4.20
408,1480,655,1480,655,1530,408,1530,TOTAL QTY :
769,1489,791,1489,791,1528,769,1528,1
358,1563,712,1563,712,1610,358,1610,TOTAL AMOUNT
1009,1577,1104,1577,1104,1612,1009,1612,4.20
358,1618,484,1618,484,1656,358,1656,CASH
987,1629,1103,1629,1103,1669,987,1669,50.20
356,1680,566,1680,566,1725,356,1725,CHANGE
983,1704,1100,1704,1100,1739,983,1739,46.00
356,1756,829,1756,829,1802,356,1802,GST @6% INCLUDED IN TOTAL
1004,1769,1099,1769,1099,1803,1004,1803,0.24
376,1816,1073,1816,1073,1870,376,1870,THANK YOU ! PLEASE COME AGAIN !
425,1863,1031,1863,1031,1919,425,1919,GOODS SOLD ONLY EXCHANGABLE
553,1916,892,1916,892,1966,553,1966,WITHIN 3 DAYS !
