91,47,599,47,599,90,91,90,HUGO TRADING SDN BHD
210,111,323,111,323,140,210,140,BR NO.
339,111,478,111,478,137,339,137,1160956-H
98,140,597,140,597,172,98,172,LOT 8&9, KOMPLEKS PASAR BORONG
256,176,420,176,420,205,256,205,SELANGOR,
146,206,546,206,546,236,146,236,43300 SERI KEMBANGAN, SEL
253,257,427,257,427,283,253,283,03-89442249,
188,302,505,302,505,330,188,330,GST NO. : 001552822272
188,375,478,375,478,415,188,415,TAX INVOICE
192,457,512,457,512,484,192,484,13/01/2018 11:44:30PM
62,513,330,513,330,561,62,561,TRN: C2050063
63,559,189,559,189,596,63,596,COUNTER 2
66,604,111,604,111,633,66,633,QTY
120,610,182,610,182,641,120,641,UOM
478,570,635,570,635,600,478,600,CASHIER
656,568,675,568,675,598,656,598,2
254,617,377,617,377,647,254,647,UNIT AMT
254,654,321,654,321,681,254,681,PRICE
396,622,453,622,453,648,396,648,EXC.
464,620,527,620,527,647,464,647,AMT
410,657,458,657,458,686,410,686,TAX
543,616,678,616,678,648,543,648,INC GSTC
546,656,647,656,647,682,546,682,TAXODE
70,687,248,687,248,734,70,734,HD 32 X40 1KG
79,734,93,734,93,760,79,760,2
123,739,177,739,177,770,123,770,PKT
253,751,325,751,325,778,253,778,10.38
380,757,460,757,460,785,380,785,20.75
517,753,599,753,599,781,517,781,22.00
639,753,681,753,681,779,639,779,SR
73,776,286,776,286,822,73,822,GST @6% + 1.25
73,816,564,816,564,876,73,876,GB3648-GARBAGE BAG 36X48 1X15
81,864,99,864,99,890,81,890,2
130,872,180,872,180,903,130,903,PKT
271,887,329,887,329,914,271,914,8.87
385,892,465,892,465,922,385,922,17.74
524,893,603,893,603,920,524,920,18.80
643,890,688,890,688,917,643,917,SR
79,906,286,906,286,958,79,958,GST @6% + 1.06
82,960,276,960,276,1019,82,1019,*TOTAL QTY: 4.00
82,1015,418,1015,418,1086,82,1086,TOTAL INCLUDES GST 6%
85,1066,361,1066,361,1133,85,1133,CUSTOMER'S PAYMENT
88,1118,149,1118,149,1160,88,1160,CASH
91,1163,184,1163,184,1217,91,1217,CHANGE
601,997,691,997,691,1026,601,1026,40.80
600,1056,695,1056,695,1087,600,1087,40.80
606,1162,697,1162,697,1194,606,1194,51.00
607,1212,699,1212,699,1244,607,1244,10.20
92,1221,265,1221,265,1285,92,1285,GST SUMMARY
329,1265,521,1265,521,1305,329,1305,AMOUNT (RM)
560,1270,695,1270,695,1309,560,1309,TAX (RM)
95,1271,184,1271,184,1321,95,1321,SR = 6%
447,1326,521,1326,521,1352,447,1352,38.49
636,1329,693,1329,693,1355,636,1355,2.31
159,1337,622,1337,622,1408,159,1408,*GOODS SOLD ARE NOT RETURNABLE
141,1369,591,1369,591,1449,141,1449,THANK YOU FOR SHOPPING AT HU
231,1431,541,1431,541,1489,231,1489,TRADING SDN BHD
