91,66,586,66,586,99,91,99,IMAGE PRINTEC (M) SDN BHD
238,112,436,112,436,140,238,140,REG NO: 416123-U
225,152,448,152,448,175,225,175,GST: 001241862144
107,190,567,190,567,224,107,224,NO. 12A-G, JALAN WANGSA DELIMA 11,
186,232,492,232,492,262,186,262,D'WANGSA WANGSA MAJU,
204,271,473,271,473,296,204,296,53300 KUALA LUMPUR.
84,306,602,306,602,339,84,339,T: +(603) 4141 9822 F:+(603) 4141 9722
217,353,461,353,461,382,217,382,TAX INVOICE
61,412,129,412,129,435,61,435,CB#:
381,407,626,407,626,435,381,435,23/02/2018 7:44:16
61,452,230,452,230,482,61,482,SALESPERSON:
62,489,111,489,111,522,62,522,QTY
149,489,214,489,214,514,149,514,DESC
438,486,503,486,503,512,438,512,PRICE
561,484,623,484,623,512,561,512,TOTAL
116,534,372,534,372,561,116,561,2 COLOR COPY A4
452,535,505,535,505,558,452,558,1.00
569,533,672,533,672,559,569,559,2.00 SR
116,574,361,574,361,601,116,601,2 PHOTOCOPY A4
451,573,504,573,504,599,451,599,0.10
568,572,674,572,674,598,568,598,0.20 SR
114,614,323,614,323,641,114,641,2 LAMINATE A4
451,612,505,612,505,639,451,639,2.50
570,610,673,610,673,638,570,638,5.00 SR
88,660,104,660,104,685,88,685,6
156,658,227,658,227,689,156,689,TYPE:
271,658,295,658,295,684,271,684,3
69,712,186,712,186,738,69,738,SUBTOTAL:
573,707,628,707,628,733,573,733,7.20
67,760,175,760,175,787,67,787,GST 6%
572,755,627,755,627,781,572,781,0.43
69,812,251,812,251,846,69,846,ROUNDING ADJ:
574,810,629,810,629,838,574,838,0.02
71,861,229,861,229,891,71,891,NET TOTAL:
575,858,630,858,630,883,575,883,7.65
72,901,149,901,149,929,72,929,CASH
561,896,631,896,631,922,561,922,10.00
72,952,176,952,176,983,72,983,CHANGE:
578,946,633,946,633,973,578,973,2.35
254,1004,443,1004,443,1042,254,1042,THANK YOU.
183,1047,515,1047,515,1085,183,1085,PLEASE COME AGAIN.
147,409,224,409,224,433,147,433,61967
